Enzyme_Load,Bili_AST_Interaction,Bilirubin_Protein,Alamine_Aminotransferase_log,ALT_Albumin_Ratio,Total_Bilirubin_log,Direct_Bilirubin,Direct_Bilirubin_log,Total_Bilirubin,Bilirubin_Ratio,Aspartate_Aminotransferase_log,Aspartate_Aminotransferase,Alamine_Aminotransferase,Albumin_Protein_Ratio
0.08438675753066324,0.046200864369611384,0.06309056266667264,0.02588849074876903,0.06865917671623374,0.07601278328441806,0.10498544496740837,0.10498544496740837,0.08054888069953685,-0.026944571558138748,-0.01014152574380261,-0.01014152574380261,0.027077338297964083,-0.025235643593154347
-0.13781659121031145,-0.018295127470668658,-0.03727834001317053,0.0015446730086496796,0.0004611798101173058,-0.0243992790336828,-0.06225115351037374,-0.06225115351037374,-0.04741214872238517,0.05624641470572364,0.013725183306441036,0.021135649190072027,-0.007359075382589166,-0.08314712350512254
0.09567434346426655,0.021390378900307705,0.06240830350389632,-0.03168068144489825,0.011516228359865136,0.07754384410094574,0.11760697103459303,0.11760697103459303,0.07754384410094574,0.0005532376844585966,-0.01520968151088349,-0.01520968151088349,-0.05274404505108065,0.03729317784979473
0.16488802567929067,0.038690000155031094,0.0644591555083515,0.04387356113745782,0.06361549668376569,0.08547593836402517,0.10992922901466996,0.10992922901466996,0.0879428674304375,-0.012407055784825498,0.011924526605801568,0.011924526605801568,0.04387356113745782,0.046061881445715075
-0.1019616157992885,0.018092874092025507,0.061954338437162804,-0.03167597810445049,-0.01706507244436402,0.0763509490636843,0.10825258867787425,0.10825258867787425,0.0763509490636843,0.014311336026334349,-0.019340319270169062,0.022871905251689636,-0.047359117908120626,-0.03566454250679637
-0.12628657325438333,0.034297952868937956,0.06563447657467077,0.039673049138791036,0.03533518134352474,0.07698064568239457,0.11599165521718363,0.11599165521718363,0.08582324879776494,-0.0008359028910648378,0.0029966656783852862,0.0029966656783852862,0.039673049138791036,0.03580228417397772
-0.09798680229625524,-0.04412931623436843,-0.01159485802493615,-0.018908230465099922,-0.017452066782233402,-0.0489796397333524,-0.04048498661141388,-0.0386955027729525,-0.0489796397333524,0.02348486403151913,0.007405835931971652,0.035787288576973025,-0.04788686295871212,-0.009018823701598075
-0.09701216250670658,-0.013565575218780114,-0.026075399814121502,-0.006126178408890991,0.0004880310210021204,-0.008625285007863899,-0.04343589408268647,-0.04343589408268647,-0.05031077079723284,-0.007749816229731481,0.0006756433456831801,0.010918065527502204,0.010617713440076917,0.06038999691010412
-0.12098564403587576,-0.03182524065378625,-0.029852180967496988,-0.03292992917615365,-0.013627267277514525,-0.028387910064957073,-0.05251588714371917,-0.05251588714371917,-0.06595495726333431,0.0380213132696439,-0.002312986710533497,0.03701567732106501,-0.0535746917048964,0.03571800524218615
0.09137809733015972,-0.04064363198993301,-0.033239471935046935,-0.018886831528741668,-0.011956319261933657,-0.052760038900361114,-0.04828025443527921,-0.045882436656136553,-0.052760038900361114,0.02536248251462446,-0.011651872776229989,-0.011651872776229989,-0.018886831528741668,0.0027931539170929255
0.08773569935019834,-0.047491073185745455,-0.023745088172076517,-0.037213187585371926,-0.026526735264266854,-0.02835684639801952,-0.04583703913579072,-0.042335830364754926,-0.02835684639801952,-0.030788269629667044,-0.01326297590404409,-0.01326297590404409,-0.037213187585371926,0.07063052197787904
0.17459152876738915,0.04877474709156062,0.06480326724529226,0.015248648986217462,0.0445961812715697,0.07545443518553749,0.10725541486447787,0.10725541486447787,0.07601366967396979,-0.009965830646876627,0.00648597614835119,0.00648597614835119,0.023805793306847515,0.03167858452581204
-0.12475562673043827,-0.033808837930015906,-0.009283437999048797,-0.008508294839091494,-0.026940233236210944,-0.04082635817850746,-0.053849677003600965,-0.050746335127964615,-0.04885668591714313,0.03815221075793215,-0.010892445715836918,-0.010892445715836918,-0.04916804385878015,0.02148038158734863
0.06932806965519712,-0.015414374016553354,0.021239090577265148,0.023228531666180156,-0.02614423238347772,-0.03205309781056507,-0.06568609247451204,-0.06568609247451204,-0.04091891294230352,0.035097917221535595,0.010778500303992205,0.010778500303992205,0.03250158976834356,0.04114040845245734
